2.4650712,0.004,192.168.220.16,60924,192.168.100.6,80,5,479,TCP,.AP.SF
2.3718076,0.000,192.168.200.8,58734,10687_151,80,1,66,TCP,.A....
2.7487257,1.352,192.168.220.14,62405,10360_51,443,2,860,TCP,.AP.S.
2.3376658,0.000,10527_14,80,192.168.220.4,53341,1,66,TCP,.A....
2.6324983,0.000,192.168.200.8,50446,10571_3,443,1,55,TCP,.A....
2.4653692,0.000,10328_25,80,192.168.200.8,58662,1,66,TCP,.A....
2.760227,0.032,192.168.210.4,55723,11956_199,80,2,1591,TCP,.AP...
2.3526013,0.000,11058_113,80,192.168.220.4,36736,1,66,TCP,.A....
2.5177598,0.006,192.168.100.6,80,192.168.220.16,445,3,206,TCP,.A..SF
2.4360561,0.004,10235_215,59718,192.168.100.6,80,6,545,TCP,.AP.SF
2.4200249,0.000,10073_64,443,192.168.220.15,58517,1,66,TCP,.A....
2.445905,0.000,10223_4,80,192.168.220.8,36223,1,66,TCP,.A....
2.7502966,0.000,192.168.210.5,443,DNS,53,1,100,UDP,......
2.7235527,0.000,10022_249,443,192.168.200.8,56877,4,191,TCP,.AP..F
2.3897617,0.000,11058_113,80,192.168.210.5,45564,1,66,TCP,.A....
2.841402,0.000,10135_249,80,192.168.220.8,48953,1,100,TCP,.A..S.
2.6861215,0.002,DNS,53,192.168.220.11,41779,2,3354,UDP,......
2.5245204,0.101,192.168.210.5,59676,12023_54,80,2,132,TCP,.A...F
2.3043077,0.000,192.168.200.4,64170,10687_151,80,1,66,TCP,.A....
2.4444063,0.000,12327_175,443,192.168.220.8,49387,1,66,TCP,.A....
2.279803,0.000,10682_19,80,192.168.220.8,47598,1,66,TCP,.A....
2.0869775,0.444,10000_35,443,192.168.220.16,54443,4,419,TCP,.AP.S.
2.4343581,0.100,192.168.220.7,37444,10888_210,80,2,178,TCP,.A....
2.3872538,0.000,10056_82,443,192.168.220.12,36518,1,54,TCP,.A....
2.3667142,0.002,192.168.220.16,54504,192.168.100.6,80,5,479,TCP,.AP.SF
2.7003908,0.000,192.168.200.8,56884,10360_51,443,1,55,TCP,.A....
2.3238773,0.000,10073_65,443,192.168.210.5,53985,1,66,TCP,.A....
2.799848,0.096,192.168.220.6,48608,10793_130,443,3,140,TCP,.A..S.
2.3753982,0.100,192.168.220.7,37444,10527_2,80,2,108,TCP,.A....
2.2172496,0.020,192.168.220.12,41349,EXT_SERVER,8082,2,338,TCP,.AP...
2.391864,0.000,192.168.220.7,58861,10001_232,443,1,66,TCP,.A....
2.7788286,0.003,12452_90,443,192.168.220.4,56796,2,178,TCP,.AP...
2.6024156,0.027,192.168.220.5,37191,10092_100,80,2,132,TCP,.A...F
2.3086374,0.000,192.168.200.4,40286,10081_164,80,1,66,TCP,.A....
2.8766415,0.000,192.168.220.8,49094,DNS,53,2,446,UDP,......
2.447708,0.000,10223_4,80,192.168.220.8,36223,1,66,TCP,.A....
2.3941162,0.002,192.168.220.16,40061,192.168.100.6,80,5,479,TCP,.AP.SF
2.411662,0.000,192.168.220.9,42088,11263_237,80,1,66,TCP,.A....
2.8673558,0.000,192.168.220.8,58021,DNS,53,2,446,UDP,......
2.2714846,0.000,10589_173,80,192.168.220.8,51691,1,66,TCP,.A....
2.3676565,0.431,10066_156,443,192.168.220.15,59676,6,1894,TCP,.AP.S.
2.8990052,0.027,192.168.210.4,40072,10413_204,80,2,3894,TCP,.AP...
2.9968443,1.355,10550_115,80,192.168.200.8,46442,5,2027,TCP,.AP.S.
2.9999924,1.082,12452_90,80,192.168.200.8,42383,35,3949,TCP,.AP.S.
2.3697796,0.000,192.168.220.6,42088,11263_237,80,1,66,TCP,.A....
2.218683,0.000,192.168.220.16,59676,10081_164,443,1,66,TCP,.A....
2.4458365,0.004,10235_215,59718,192.168.100.6,80,6,545,TCP,.AP.SF
2.3950925,0.000,10956_11,443,192.168.220.4,53330,1,66,TCP,.A....
2.054783,0.444,10000_35,443,192.168.220.11,45751,4,419,TCP,.AP.S.
2.5375395,0.004,192.168.100.6,80,192.168.220.16,445,3,206,TCP,.A..SF
2.9448323,0.032,192.168.210.4,45020,10796_87,80,49,1373,TCP,.AP...
2.551321,0.000,192.168.220.6,42314,10793_130,443,1,54,TCP,.A....
2.3635979,0.002,192.168.220.16,56920,192.168.100.6,80,6,545,TCP,.AP.SF
2.4062922,0.000,12593_70,443,192.168.220.4,47598,1,66,TCP,.A....
2.2992003,0.000,10056_23,80,192.168.220.4,34304,1,66,TCP,.A....
2.8178844,0.002,192.168.220.6,46525,10793_130,443,3,142,TCP,.A..S.
2.457854,0.000,192.168.100.5,445,192.168.220.5,36518,1,108,TCP,.AP...
2.3551874,0.000,192.168.220.7,43192,10001_232,80,1,66,TCP,.A....
2.5245175,0.004,192.168.100.6,80,192.168.220.16,445,3,206,TCP,.A..SF
2.473382,0.000,192.168.100.5,445,192.168.220.5,36518,1,108,TCP,.AP...
2.373063,0.000,192.168.220.8,54225,11235_76,443,1,66,TCP,.A....
2.4537232,0.000,192.168.100.5,445,192.168.220.5,36518,1,108,TCP,.AP...
2.4276695,0.000,192.168.220.8,54861,10028_68,443,1,66,TCP,.A....
2.373884,0.000,192.168.220.7,2605,10092_100,443,1,66,TCP,.A....
2.4114335,0.431,10066_156,443,192.168.220.15,59676,6,1894,TCP,.AP.S.
