2.350346,0.000,10682_19,80,192.168.220.4,58844,1,66,TCP,.A....
2.4057589,0.000,10001_232,80,192.168.220.8,41014,1,66,TCP,.A....
2.9792082,0.492,192.168.220.16,44547,10193_2,443,9,3852,TCP,.AP.S.
2.3888526,0.000,10001_232,80,192.168.220.8,41014,1,66,TCP,.A....
2.6648455,0.003,DNS,53,192.168.220.6,36694,2,602,UDP,......
2.1893592,0.064,192.168.200.9,36724,EXT_SERVER,8082,2,338,TCP,.AP...
2.9999914,0.000,10043_254,80,11789_111,57168,3,695,TCP,.AP.SF
2.7741625,0.000,192.168.220.8,36724,DNS,53,1,100,UDP,......
2.38922,0.000,12118_184,80,192.168.220.11,41532,1,66,TCP,.A....
2.3506253,0.000,192.168.220.11,49217,10086_192,80,1,66,TCP,.A....
2.2385597,0.581,192.168.200.8,50446,11014_185,443,2,1311,TCP,.AP.S.
2.3701737,0.000,192.168.220.11,49217,10086_192,80,1,66,TCP,.A....
2.3976107,0.000,192.168.220.4,54159,10796_87,80,1,66,TCP,.A....
2.3842003,0.000,192.168.220.8,55723,10028_68,443,1,66,TCP,.A....
2.3872972,0.000,10163_60,80,192.168.220.4,33485,1,66,TCP,.A....
2.3881464,0.000,192.168.220.8,41120,10174_64,80,1,66,TCP,.A....
2.3529072,0.000,192.168.220.16,59676,10060_27,80,1,66,TCP,.A....
2.5387082,0.000,DNS,53,192.168.210.4,41400,3,219,UDP,.AP...
2.3490417,0.000,10066_156,443,192.168.220.4,48953,1,66,TCP,.A....
2.9278877,0.001,DNS,53,11227_123,50377,2,1059,UDP,....S.
2.862231,0.249,192.168.220.4,55548,11223_154,443,5,1095,TCP,.AP.S.
2.4253886,0.005,192.168.220.16,42088,192.168.100.6,80,5,479,TCP,.AP.SF
2.4733024,0.000,DNS,53,192.168.210.5,57082,2,351,UDP,......
2.3551404,0.096,192.168.200.8,50446,11014_185,443,2,166,TCP,.AP.SF
2.9999986,5.248,10001_232,443,192.168.200.8,34479,95,7335,TCP,.AP...
2.3591518,0.000,10782_56,443,192.168.220.8,58839,1,66,TCP,.A....
2.3863578,0.000,192.168.220.8,56389,10174_64,443,1,66,TCP,.A....
2.6429386,0.064,192.168.220.8,60116,10793_130,80,2,132,TCP,.A...F
2.2167077,0.000,10323_178,443,192.168.210.5,43784,1,66,TCP,.A....
2.7594671,0.064,192.168.220.7,59294,10901_209,80,2,132,TCP,.A...F
2.4510944,0.000,192.168.100.5,445,192.168.220.16,57929,1,108,TCP,.AP...
2.8575826,0.249,10124_1,443,192.168.220.8,60936,2,4614,TCP,.AP...
2.4159598,0.339,192.168.200.9,53969,EXT_SERVER,8082,2,319,TCP,.AP...
2.5990214,0.000,11242_170,80,192.168.220.11,49908,1,66,TCP,.A..S.
2.3077335,0.003,192.168.220.16,43150,192.168.100.6,80,5,479,TCP,.AP.SF
2.3927891,0.000,192.168.220.4,59695,10087_41,80,1,66,TCP,.A....
2.7384899,0.759,192.168.220.7,443,10901_209,80,2,132,TCP,.A...F
2.7731931,0.064,192.168.200.9,60000,EXT_SERVER,8082,2,563,TCP,.AP...
2.5958652,0.018,192.168.220.15,50501,11267_47,443,3,605,TCP,.AP..F
2.570618,0.018,192.168.220.6,50758,10782_56,443,3,433,TCP,.AP...
2.3509436,0.000,10901_209,80,192.168.220.16,37280,1,66,TCP,.A....
2.8893056,1.206,192.168.220.14,64008,10507_154,443,3,285,TCP,.APR.F
2.568635,0.000,192.168.210.5,49793,10174_64,80,1,55,TCP,.A....
2.5444722,0.406,12180_209,443,192.168.220.4,46970,2,161,TCP,.AP...
2.3185768,0.111,11206_81,443,192.168.220.15,46774,2,754,TCP,.AP.S.
2.8030643,0.493,192.168.220.7,55157,10198_238,443,28,746,TCP,.AP.S.
2.3619428,0.000,10067_79,443,192.168.220.8,65308,1,66,TCP,.A....
2.3520539,0.000,192.168.220.16,59676,10060_27,80,1,66,TCP,.A....
2.4354205,0.000,192.168.220.8,55723,11148_32,443,1,66,TCP,.A....
2.3902156,0.000,192.168.220.8,55723,10394_149,443,1,66,TCP,.A....
2.8260598,0.000,10073_65,80,192.168.200.8,37934,1,100,TCP,.A..S.
2.8502269,0.003,192.168.220.8,43177,192.168.100.5,445,2,363,TCP,.AP...
2.441567,0.000,192.168.220.8,55723,10475_83,443,1,66,TCP,.A....
2.3638425,0.003,192.168.220.16,43150,192.168.100.6,80,6,545,TCP,.AP.SF
2.3151543,0.000,192.168.220.8,56005,10414_10,443,1,66,TCP,.A....
2.6440556,0.003,192.168.100.6,80,192.168.220.16,50233,3,206,TCP,.A..SF
2.3360732,0.000,192.168.220.15,54900,12251_133,443,1,66,TCP,.A....
2.3255525,0.111,192.168.220.13,34177,10651_152,80,4,222,TCP,.AP.S.
2.1854331,1.502,12324_27,443,192.168.220.16,51933,4,639,TCP,.AP.S.
2.4664862,0.000,192.168.100.5,445,192.168.220.4,57929,1,108,TCP,.AP...
2.4017205,0.022,192.168.220.5,59676,EXT_SERVER,8082,2,338,TCP,.AP...
2.3543174,0.000,10022_249,443,192.168.220.8,58325,1,66,TCP,.A....
2.9219809,0.000,192.168.220.16,57865,192.168.220.15,1124,1,58,TCP,....S.
2.381943,0.000,192.168.220.8,54175,10001_232,80,1,66,TCP,.A....
2.4006655,0.100,192.168.220.16,58839,10174_64,443,5,6185,TCP,.AP.S.
2.3578925,0.000,11619_210,80,192.168.220.8,41014,1,66,TCP,.A....
2.421004,0.000,192.168.220.16,59676,10060_27,80,1,66,TCP,.A....
2.4396305,0.000,192.168.220.8,34935,DNS,53,2,150,UDP,......
2.404249,0.000,192.168.220.8,55723,10394_149,443,1,66,TCP,.A....
2.3921154,0.000,10098_126,80,192.168.220.11,45179,1,66,TCP,.A....
2.3598819,1.502,12324_27,443,192.168.220.8,35892,8,639,TCP,.AP.S.
2.3514476,0.000,192.168.220.8,45163,10022_249,443,1,66,TCP,.A....
2.4257648,0.000,192.168.220.8,59695,10022_249,80,1,66,TCP,.A....
2.27673,0.096,192.168.220.15,47598,11014_185,443,4,5537,TCP,.AP.S.
2.5007794,0.004,DNS,53,192.168.210.5,58252,2,206,TCP,.AP...
2.6957498,0.005,DNS,53,192.168.220.8,50710,2,6048,UDP,......
2.3549223,0.000,10056_124,443,192.168.220.8,46149,1,66,TCP,.A....
2.3281884,0.003,192.168.220.16,43150,192.168.100.6,80,6,545,TCP,.AP.SF
2.6344414,0.004,12324_27,80,192.168.220.16,33076,2,132,TCP,.A...F
2.3190587,0.000,10022_249,443,192.168.220.8,58325,1,66,TCP,.A....
2.3178396,0.000,192.168.220.8,37698,10001_232,443,1,66,TCP,.A....
