2.6858647,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.6244798,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.5264926,0.002,192.168.220.7,65204,10429_162,53,2,334,TCP,.AP.S.
2.4601884,0.007,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5691986,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.601164,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4987793,0.003,192.168.220.14,58430,10154_48,80,2,132,TCP,.AP.S.
2.5446653,0.002,192.168.220.16,36474,10429_162,53,2,317,TCP,.AP.S.
2.9782782,0.064,10022_249,443,192.168.220.7,44016,1,615,TCP,.AP.S.
2.5511189,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.71128,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.6023943,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.838904,0.000,10323_178,80,192.168.220.7,63255,1,66,TCP,.A....
2.55424,0.002,192.168.220.16,36474,10429_162,53,2,317,TCP,.AP.S.
2.4961576,0.000,11970_204,61014,10250_236,61913,2,142,TCP,.A....
2.5366411,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.5329566,0.000,10796_87,80,192.168.220.11,61321,1,66,TCP,.A....
2.519415,0.003,192.168.220.14,51375,10154_48,80,2,132,TCP,.AP.S.
2.5483308,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.6860564,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.6326811,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.4558072,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5728347,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.5047877,0.000,10796_87,22,10517_167,80,1,66,TCP,.A....
2.4329455,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.785425,0.000,10323_178,80,192.168.220.7,46900,1,66,TCP,.A....
2.5715976,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.4649463,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.4683857,0.007,192.168.220.8,49209,10154_48,443,1,132,TCP,.AP.S.
2.9199598,0.000,10323_178,80,192.168.220.7,63255,1,615,TCP,.A....
2.608314,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.4740767,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.5002613,0.000,11970_204,61014,10250_236,61913,2,3659,TCP,.A....
2.4726655,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.5244026,0.002,192.168.220.9,43073,10429_162,38567,2,828,TCP,.AP.S.
2.5991755,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.6170988,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.584153,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.465909,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5336237,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.978581,0.080,10022_249,443,192.168.220.7,44016,1,615,TCP,.AP.S.
2.5718513,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4651837,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5216577,0.000,10796_87,80,10179_173,80,1,66,TCP,.A....
2.5023136,0.000,11970_204,61014,10250_236,61913,2,828,TCP,.A....
2.5192156,0.000,10796_87,80,10179_173,80,1,66,TCP,.A....
2.6085815,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.5917861,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4773164,0.007,192.168.220.14,58430,10154_48,80,1,345,TCP,.AP.S.
2.620357,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.609775,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.728908,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.5927854,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.5090375,0.003,192.168.220.14,38058,10154_48,80,2,132,TCP,.AP.S.
2.620822,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.6470106,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4488373,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.6894774,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.4931545,0.000,11970_204,61014,11133_5,44016,2,142,TCP,.A....
2.578252,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.4540114,0.000,192.168.220.8,63457,10022_249,443,1,66,TCP,.A....
2.4380164,0.000,192.168.220.8,63457,10022_249,443,1,66,TCP,.A....
2.471416,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.571065,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4472764,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.5541842,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.7175703,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.9313703,0.064,10022_249,443,192.168.220.7,53752,1,615,TCP,.AP.S.
2.4953227,0.003,192.168.220.14,58430,10154_48,80,2,2027,TCP,.AP.S.
2.4592094,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5782328,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.839849,0.080,10022_249,443,192.168.220.7,44016,1,615,TCP,.AP.S.
2.4845157,0.007,192.168.220.8,58430,10154_48,80,1,345,TCP,.AP.S.
2.60179,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.924137,0.064,10022_249,443,192.168.220.7,53752,1,615,TCP,.AP.SF
2.764312,0.000,10323_178,80,192.168.220.7,46900,1,66,TCP,.A....
2.4736419,0.007,192.168.220.8,36349,10154_48,443,1,345,TCP,.A....
2.665421,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.5124583,0.003,192.168.220.9,34434,12374_88,443,2,828,TCP,.AP.S.
2.628148,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4957774,0.000,10370_34,22,10223_4,80,1,66,TCP,.A....
2.5010855,0.000,11970_204,61014,10250_236,61913,2,828,TCP,.A....
2.6306977,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4667017,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.6906886,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.506389,0.002,192.168.220.7,65204,10429_162,53,2,5693,TCP,.AP.S.
2.5593996,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.6705174,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.7404757,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.494524,0.000,10370_34,22,10223_4,80,1,66,TCP,.A....
2.481976,0.007,192.168.220.8,58430,10154_48,80,1,345,TCP,.AP.S.
2.5977807,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.6604853,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.5542157,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.9454155,0.080,10022_249,443,192.168.220.7,44016,1,615,TCP,.AP.S.
2.7232468,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4955122,0.000,11970_204,61014,10250_236,44016,2,142,TCP,.A....
2.5885358,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.4644306,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.455323,0.000,192.168.100.6,445,10022_249,80,1,66,TCP,.A....
2.5702157,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.8587327,0.080,10028_68,443,192.168.220.7,44016,3,615,TCP,.AP.S.
2.6197405,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.6822975,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4569914,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.516322,0.000,11970_204,61014,10250_236,61913,2,142,TCP,.A....
2.6392307,0.000,10323_178,80,192.168.220.16,34271,1,66,TCP,.A....
2.4650693,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.4958918,0.000,11970_204,61014,11133_5,44016,2,306,TCP,.A....
2.483776,0.003,192.168.220.14,58430,10154_48,80,2,132,TCP,.AP.S.
2.5090995,0.000,10796_87,22,10517_167,80,1,66,TCP,.A....
2.6509228,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.549502,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.458742,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.6255698,0.000,10323_178,80,192.168.220.16,34271,1,66,TCP,.A....
2.433816,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.4660342,0.000,192.168.100.6,445,10022_249,80,1,66,TCP,.A....
2.6324873,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.9343405,0.080,10028_68,443,192.168.220.7,44016,3,615,TCP,.AP.S.
2.472752,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.9467747,0.064,10022_249,443,192.168.220.7,53752,1,615,TCP,.AP.SF
2.5238557,0.000,10796_87,80,10179_173,80,1,66,TCP,.A....
2.4743047,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.455709,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.4841294,0.000,192.168.100.6,445,10022_249,80,1,66,TCP,.A....
2.5972128,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4900408,0.003,192.168.220.14,58430,10154_48,80,2,398,TCP,.AP.S.
2.6374292,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.4539144,0.000,192.168.220.8,35448,10022_249,443,1,66,TCP,.A....
2.6073258,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.9526484,0.064,10022_249,443,192.168.220.7,53752,1,615,TCP,.AP.SF
2.4831247,0.007,192.168.220.8,58430,10154_48,80,1,345,TCP,.AP.S.
2.5702538,0.002,192.168.220.7,65204,10429_162,53,2,317,TCP,.AP.S.
2.4611814,0.000,192.168.100.6,445,10022_249,80,1,66,TCP,.A....
2.6097698,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.9935749,0.080,10028_68,443,192.168.220.7,44016,3,615,TCP,.AP.S.
2.7582884,0.000,10323_178,80,192.168.220.7,46900,1,66,TCP,.A....
2.5202875,0.003,192.168.220.9,61014,12374_88,443,2,3659,TCP,.AP.S.
2.497525,0.000,11970_204,61014,10250_236,61913,2,142,TCP,.A....
2.6147115,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.6450844,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.7927468,0.000,10323_178,80,192.168.220.16,34271,1,66,TCP,.A....
2.6403146,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4691238,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.6933367,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.531089,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.703678,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.5428348,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.561935,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4744318,0.007,192.168.220.8,49209,10154_48,443,1,345,TCP,.AP.S.
2.7160022,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.659734,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.6025348,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.5132084,0.002,192.168.220.7,65204,10429_162,80,2,334,TCP,.AP.S.
2.4968615,0.003,192.168.220.14,58430,10154_48,80,2,398,TCP,.AP.S.
2.543528,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.4344497,0.007,192.168.220.8,36349,10154_48,443,1,749,TCP,.A....
2.4658635,0.000,192.168.220.8,36349,10022_249,443,1,474,TCP,.A....
2.5539656,0.000,10081_164,80,192.168.200.8,58418,1,66,TCP,.A....
2.5260136,0.003,192.168.220.14,51375,10154_48,80,2,132,TCP,.AP.S.
2.5755181,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.6375363,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.5063157,0.003,192.168.220.14,38058,10154_48,80,2,132,TCP,.AP.S.
2.4960134,0.000,10370_34,22,10223_4,80,1,66,TCP,.A....
2.6109247,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.534058,0.003,192.168.220.9,61014,12374_88,443,2,142,TCP,.AP.S.
2.6353464,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4992464,0.003,192.168.220.14,58430,10154_48,80,2,749,TCP,.AP.S.
2.5480103,0.000,10081_164,80,192.168.220.11,58418,1,66,TCP,.A....
2.7288427,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.585085,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.4616146,0.000,192.168.220.8,63457,10022_249,80,1,66,TCP,.A....
2.6181326,0.000,10081_164,80,192.168.200.8,34271,1,66,TCP,.A....
2.874774,0.000,10323_178,443,192.168.220.7,43570,1,615,TCP,.A....
2.9783146,0.064,10022_249,443,192.168.220.7,53752,1,615,TCP,.AP.SF
2.6330967,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.5378308,0.002,192.168.220.7,65204,10429_162,80,2,317,TCP,.AP.S.
2.6666076,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.6937716,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
2.6700368,0.000,10323_178,80,192.168.220.7,63255,1,66,TCP,.A....
2.5823603,0.000,10081_164,80,192.168.200.8,44315,1,66,TCP,.A....
2.6576371,0.000,10081_164,80,192.168.220.16,34271,1,66,TCP,.A....
2.4530728,0.000,192.168.220.8,63457,10022_249,443,1,66,TCP,.A....
2.6589103,0.000,10323_178,80,192.168.220.16,46900,1,66,TCP,.A....
