2.640378,0.003,192.168.220.8,55586,10022_249,443,3,367,TCP,.AP..F
2.6651235,0.030,192.168.220.4,49505,10073_65,80,8,6151,TCP,.AP.S.
2.5505016,0.000,192.168.220.6,33194,10007_206,443,1,54,TCP,.A....
2.4128346,0.000,192.168.220.7,41698,10475_83,443,1,66,TCP,.A....
2.4992697,1.082,192.168.220.4,58853,10007_206,80,5,5537,TCP,.AP.S.
2.3688364,0.000,10328_25,443,192.168.220.16,46407,1,66,TCP,.A....
2.5799441,0.000,10073_65,443,192.168.220.9,47282,1,54,TCP,.A....
2.5415287,0.032,10028_68,80,192.168.220.6,32968,2,132,TCP,.A...F
2.516973,0.000,11945_101,48762,10963_46,443,1,54,TCP,.A....
2.3584933,0.003,192.168.220.16,43104,192.168.100.6,80,5,479,TCP,.AP.SF
2.3930464,0.000,192.168.220.7,59436,11773_155,80,1,66,TCP,.A....
2.5504522,0.032,10028_68,80,192.168.220.6,32968,2,132,TCP,.A...F
2.4620059,0.004,192.168.220.16,51874,192.168.100.6,80,5,479,TCP,.AP.SF
2.4628897,0.000,192.168.220.7,50866,10119_3,80,1,66,TCP,.A....
2.4914951,0.018,192.168.220.15,56159,10073_65,80,2,132,TCP,.A...F
2.584511,0.002,192.168.100.6,80,192.168.220.16,55178,3,206,TCP,.A..SF
2.420326,0.000,10198_238,443,192.168.220.8,47051,1,66,TCP,.A....
2.4985726,0.431,11058_113,443,192.168.220.4,57861,6,1219,TCP,.AP.S.
2.3574018,0.059,11073_59,443,192.168.220.8,55727,3,200,TCP,.AP..F
2.4982533,0.018,192.168.220.8,56159,10180_116,80,2,132,TCP,.A...F
2.3783076,0.000,192.168.220.9,36662,10001_232,80,1,66,TCP,.A....
2.756525,0.018,192.168.220.8,138,10782_56,443,3,402,TCP,.AP...
2.437402,0.000,10198_238,443,192.168.220.8,60824,1,66,TCP,.A....
2.7746665,0.027,192.168.220.14,55371,10803_47,80,2,116,TCP,.AP...
2.740002,0.000,192.168.220.8,58517,DNS,53,1,80,UDP,......
2.8039985,0.002,DNS,53,192.168.210.5,49354,2,222,UDP,......
2.0590172,0.249,11058_113,443,192.168.220.16,35173,4,498,TCP,.AP.SF
2.6837215,0.003,192.168.220.8,60331,11223_155,80,2,120,TCP,.AP...
2.253984,0.672,10028_68,443,192.168.220.16,40880,5,1894,TCP,.AP.SF
2.413879,0.000,10022_143,443,192.168.220.8,36724,1,66,TCP,.A....
2.609993,0.000,192.168.200.8,53336,10163_60,80,1,55,TCP,.A....
2.937203,0.000,192.168.220.15,37457,DNS,53,2,258,UDP,......
2.507771,0.000,EXT_SERVER,8082,10057_29,80,1,66,TCP,.AP...
2.54921,0.032,10028_68,80,192.168.220.6,32968,2,132,TCP,.A...F
2.4017062,0.000,10022_143,443,192.168.220.8,36724,1,66,TCP,.A....
2.4220724,0.000,10328_25,80,192.168.220.8,57185,1,66,TCP,.A....
2.329869,0.000,10055_190,80,192.168.220.4,53335,1,66,TCP,.A....
2.3660576,0.000,10251_54,443,192.168.220.15,48953,1,66,TCP,.A....
2.985592,0.001,10022_143,443,192.168.220.15,49727,2,909,TCP,.AP...
2.0752068,0.002,10000_35,80,192.168.220.16,35173,3,498,TCP,.A..SF
2.642003,0.032,192.168.220.8,50672,10022_249,443,3,215,TCP,.AP..F
2.8024447,0.096,10049_131,443,192.168.220.4,57861,5,1118,TCP,.AP.S.
2.361281,0.000,192.168.220.9,56376,10750_206,443,1,66,TCP,.A....
2.4099846,0.000,11399_23,80,192.168.220.16,58295,1,66,TCP,.A....
2.384025,0.000,192.168.220.7,59695,10089_52,80,1,66,TCP,.A....
2.4488978,0.002,192.168.220.16,51874,192.168.100.6,80,5,479,TCP,.AP.SF
2.3644302,0.000,192.168.220.15,58169,10174_64,443,1,66,TCP,.A....
2.3201807,0.000,192.168.220.16,34385,10825_138,443,1,66,TCP,.A....
2.5164123,0.002,192.168.100.6,80,192.168.220.16,55178,3,206,TCP,.A..SF
2.4184148,0.431,192.168.220.15,58000,10782_56,443,2,416,TCP,.AP...
2.5234065,0.002,192.168.100.6,80,192.168.220.16,55178,3,206,TCP,.A..SF
2.9393437,0.001,10022_143,443,192.168.220.15,49727,3,1257,TCP,.A...F
2.3539345,0.000,192.168.220.15,36095,10174_64,443,1,66,TCP,.A....
2.4151657,0.000,10094_75,80,192.168.220.15,57929,1,66,TCP,.A....
2.4002898,0.000,10022_143,443,192.168.220.8,36724,1,66,TCP,.A....
2.388486,0.000,10328_25,80,192.168.220.8,56987,1,66,TCP,.A....
2.3594487,0.000,192.168.220.15,54348,10174_64,443,1,66,TCP,.A....
2.3887708,0.000,192.168.220.7,54605,11773_155,80,1,66,TCP,.A....
2.9133906,0.005,DNS,53,192.168.220.6,48548,2,1257,UDP,......
2.9529705,0.001,10022_143,443,192.168.220.15,49727,2,25281,TCP,.AP.S.
2.93849,0.002,10336_205,443,192.168.220.15,36152,2,1173,TCP,.AP.S.
2.4885924,0.000,192.168.220.6,33194,10007_206,80,1,54,TCP,.A....
2.4399598,0.004,192.168.220.16,51874,192.168.100.6,80,5,479,TCP,.AP.SF
2.4469569,1.963,192.168.220.15,63404,10642_32,443,2,416,TCP,.AP...
2.4057317,2.003,10194_100,80,192.168.210.5,51213,4,950,TCP,.AP...
2.424696,0.005,192.168.220.16,51874,192.168.100.6,80,5,479,TCP,.AP.SF
2.4112558,0.005,192.168.220.16,49428,192.168.100.6,80,5,479,TCP,.AP.SF
2.3890307,0.080,192.168.220.8,36662,10073_64,80,2,432,TCP,.AP.S.
2.2530103,2.003,10105_20,80,192.168.210.5,46458,2,764,TCP,.AP...
2.5068564,0.064,10796_85,80,192.168.220.15,36382,3,846,TCP,.AP...
2.3213577,0.000,11551_121,443,192.168.220.8,47794,1,66,TCP,.A....
2.6480334,0.002,192.168.220.15,34276,192.168.100.5,445,2,363,TCP,.AP...
2.4367557,0.000,192.168.220.6,36724,10315_252,80,1,66,TCP,.A....
2.595223,0.000,12352_196,443,192.168.220.4,52106,1,925,TCP,.AP...
2.3905108,0.000,10022_143,443,192.168.220.8,58396,1,66,TCP,.A....
2.3440335,0.431,192.168.220.15,58000,10782_56,443,2,535,TCP,.AP...
2.3644242,0.000,192.168.220.7,59695,10225_200,80,1,66,TCP,.A....
2.671397,0.000,192.168.200.8,49793,10068_2,80,1,55,TCP,.A....
2.980659,0.000,192.168.220.12,138,192.168.220.255,138,1,342,UDP,......
2.9971642,0.003,192.168.100.6,80,192.168.220.16,41120,4,272,TCP,.A..SF
2.632883,0.000,EXT_SERVER,8082,192.168.210.5,36962,1,212,TCP,.AP...
2.6969957,0.001,DNS,53,192.168.220.11,55377,2,370,UDP,....S.
2.7531152,0.000,192.168.100.5,445,DNS,60818,1,357,TCP,.AP...
2.9449573,0.002,10336_205,443,192.168.220.15,58839,2,909,TCP,.AP.S.
2.410088,0.000,10328_25,80,192.168.220.8,56987,1,66,TCP,.A....
2.4874117,0.000,192.168.220.6,33194,10007_206,80,1,54,TCP,.A....
2.8467145,0.064,10000_35,80,192.168.220.16,52031,4,1922,TCP,.AP...
2.323596,0.000,10022_249,443,192.168.220.8,58178,1,66,TCP,.A....
2.3417015,0.000,10056_82,80,192.168.220.4,58119,1,66,TCP,.A....
2.3468194,0.000,10073_65,443,192.168.220.8,47282,1,66,TCP,.A....
2.3890898,0.000,192.168.220.6,58169,10413_204,80,1,66,TCP,.A....
2.9601703,0.000,DNS,53,192.168.200.8,53766,1,142,UDP,......
2.3614085,0.000,10022_249,443,192.168.220.8,47282,1,66,TCP,.A....
2.3330722,0.000,192.168.220.9,49428,10012_17,80,1,66,TCP,.A....
2.4002526,0.005,192.168.220.16,51874,192.168.100.6,80,5,479,TCP,.AP.SF
2.954348,0.000,DNS,53,192.168.200.8,51225,1,142,UDP,......
2.373519,0.000,10055_190,80,192.168.220.4,56389,1,66,TCP,.A....
2.8008409,0.000,10022_249,80,192.168.220.8,48447,1,100,TCP,.A..S.
2.4864395,0.018,192.168.220.15,56159,10073_65,80,2,132,TCP,.A...F
2.7019553,0.000,192.168.200.8,5269,10163_60,80,1,55,TCP,.A....
2.491793,0.000,192.168.220.6,33194,10174_64,80,1,66,TCP,.A....
2.5089965,0.000,11768_249,443,192.168.220.8,57598,1,54,TCP,.A....
2.4590158,0.000,192.168.220.8,46380,10163_60,80,1,66,TCP,.A....
2.346438,0.000,11399_23,80,192.168.220.16,58295,1,66,TCP,.A....
2.7137465,0.026,DNS,53,192.168.220.9,52243,2,142,UDP,......
